,Review_text,Nouns
2333,"Overall phone is nice with OxygenOS experience, Picture quality is also good, but the output from the speaker and from headphone jack is not up to the mark, battery life is good after few days of usage with adaptive battery. Overall phone is good.","phone,experience,picture,quality,output,speaker,headphone,jack,mark,battery,life,day,usage,battery,phone"
2334,Battery life,"battery,life"
2335,Nice Phone for the cost. Appreciate Oneplus for the product.,"cost,product"
2336,I bought it  three months ago now after the update both my camera have depreciated it has too many pixels I bought mainly for the camera now it has lost its scope so please check it,"month,update,camera,pixel,camera,scope"
2337,"If u have money please buy it, nothing to say about anything wrong.","money,nothing,anything"
2338,Best in the market at this price range.,"market,price,range"
2339,Superb mobile,mobile
2340,You can take some pro level photos withis and playing games in oneplus 6 takes it to a whole new level the best part is watching videos. I would say just buy iy.,"level,photo,withi,game,oneplu,level,part,video"
2341,Awesomeness,awesomenes
2342,Awesome user interface.. brilliant performance .long battery life stunning body...this phone has everything marvellous..lovedit Oneplus6,"user,interface,performance,battery,life,body,phone,everything,lovedit"
2343,picture and sound quality is good about bettery it was discharge quickly,"picture,quality,bettery,discharge"
2344,"There is nothing much for me to say about one plus and their products as it is already a well established name among Indian consumers.
Thanks for seemless delivery from Amazon India","nothing,plu,product,name,consumer,thank,seemles,delivery"
2345,"Excellent camera, processor speed and display.","camera,processor,speed,display"
2346,Good phone,phone
2347,Good quality,quality
2348,Worst battery life after updating to latest oxygen OS. It seems manufacture intently doing this,"battery,life,oxygen,o,manufacture"
2349,Worth  👩‍🌾,
2350,good in all spheres. Class product. Value for money,"sphere,clas,product,value,money"
2351,Perfect,
2352,Giod,
2353,Suoerb,suoerb
2354,after all good device this is a beast oneplus 6 good for gammers,"device,beast,oneplu,good,gammer"
2355,"Superb phone with great look,
Comfortable to handle,","phone,look"
2356,"It's really a good phone in this budget , but no more difference than oneplus6 if you want a drastic change in phone wait.
Overall will rate 4/5 for the phone .","phone,budget,difference,change,phone,wait,phone"
2357,👍🏼👍🏼👍🏼👍🏼👍🏼👍🏼,
2358,Camera quantity is awesome which is the most highlighting feature of this phone long distant pictures are not as clear as iPhone but whatever they are giving in 40000 is excellent pictures are better than all Samsung mobiles there is no comparison in ram and speed because as one plus 6 is winnerbattery life is enough for one day use but fast charging is like best feature and if you turn on battery saver mode on then your battery will stand by today's when I am on the Himalayan Trek the phone is on flight mode my battery works for 4 days that is surprising with every day 50 clicking pictures and listening songs for 3 hours the phone is best in 40k my last mobiles are Sony Xperia z and Samsung galaxy A8,"camera,quantity,feature,phone,picture,picture,mobile,comparison,ram,speed,life,day,use,charging,feature,battery,saver,mode,battery,today,phone,flight,mode,battery,day,day,clicking,picture,song,hour,phone,mobile,galaxy"
2359,"Super Product...as I expected...
Only please improve slow motion camera quality in low light condition, bcas in low light video picture is flickering....
Rest of the things & Products is too nice.","motion,camera,quality,condition,video,picture,rest,thing"
2360,Amazing,
2361,Worth for money ...,money
2362,I have some issue with this phone can I return,"issue,phone"
2363,"1. Security features could be handled better
2. Messaging application a little primitive. For example, not able to forward an SMS to multiple folks
3. Very fast
4. Nice camera
5. Regular upgrades
6. Battery lasts for a while","security,feature,application,example,sm,folk,camera,upgrade,battery,while"
2364,Simply Awesome...,
2365,I got faulty product and didnt get replacement,"product,replacement"
2366,"Very good camera, great display and Fantastic Battery back. And updates are always quick for One Plus phones. Worth every penny.","camera,display,back,update,phone,penny"
2367,"Great price
 Great product","price,product"
2368,There are some bugs to fix in software on one plus 6 but you will definitely enjoy the power of speed..,"bug,software,power,speed"
2369,Nice,
2370,"Likes:
Display quality
Camera
Dash Charging
Performance
No Heat Issue on heavy usage
Dislikes
Price
Battery life, one day on average usage","quality,usage,price,life,day,usage"
2371,Amazing phn,phn
2372,"Battery life is good, easily you can use it for whole day with 4G.
Day light cam pics are really good, low light pictures are above average but not that good overall it's worth it.
Sounds in earphones is not that loud but speaker sound is good enough.","battery,life,day,day,cam,pic,picture,sound,earphone,speaker,sound"
2373,Worth paying,
2374,A very good product.. Go and get it.. Amazon was so impressive in terms of delivery... Thumbs up...,"product,term,delivery,thumb"
2375,Beast of a phone,"beast,phone"
2376,Battery could have been bigger,battery
2377,i like one thing in this product that work so smoothly and fast....,"thing,product"
2378,Ok,
2379,Awesome product lightning fast large memory storage,"product,lightning,memory,storage"
2380,What else you want everything is top notch...😍,"everything,notch"
2381,Best phone,phone
2382,I want this phone will,"phone,will"
2383,I love everything about this wonderful phone.,"everything,phone"
2384,Good,
2385,Best phone,phone
2386,Much better than the expected,
2387,👌👌👌👌👌,
2388,Picture and camera quality is poor,"picture,camera,quality"
2389,Mic not picking up my voice after software update. Not expected after paying so much,"voice,software,update"
2390,Ok,
2391,best,
2392,Speed,speed
2393,"the best in class phone for the price.i m loving the camera
 better than poco f1 great deal for 40k","clas,phone,camera,deal"
2394,It is making sounds after every 2-3 hours after few days of use,"sound,hour,day,use"
2395,Better but not best,
2396,Phone is good,phone
2397,Nothing as such,nothing
2398,"Awesome picture quality, good sound quality which watching movies and Amazon prime, a day battery life.","picture,quality,quality,movie,prime,day,battery,life"
2399,Good,
2400,All k but I expected better coz we never settle,
2401,G yb,"g,yb"
2402,supereb .... The best part is that the product got delivered in 24 min via prime now app,"supereb,part,product,min,app"
2403,I like the colour,colour
2404,Best,
2405,Excellent,
2406,Expected better battery life.,"battery,life"
2407,"It's a great phone , build quality is good I didn't expect white colour would be that good , surface finish is like white marble , looking at it at different angles gives a bluish tinge and same for the silver lines it gives a pinkish tinge , camera is superb , it can take photos (my version 8.1) as good as pixel xl 2 as I have already used one ,the best part is it's manual camera control which gives you control as similar to an professional camera. Battery last almost 1~ 1/2 - 2 days but totally depends on your usage if you can stay without additional features that are in 6t then you should get this provided if you are getting huge discount or price drop.","phone,quality,colour,surface,finish,marble,angle,tinge,silver,line,tinge,camera,photo,version,pixel,part,camera,control,control,camera,battery,day,usage,feature,t,discount,price,drop"
